n,tiempo,r0,r1,r2,x0,x1,x2,
260,0.26,0,0,0,-0.0135293,-0.0138965,0.0297476
261,0.261,0,0,0,-0.0135428,-0.0136003,0.0297273
262,0.262,0,0,0,-0.0135559,-0.0133044,0.0297053
263,0.263,0,0,0,-0.0135688,-0.0130088,0.0296819
264,0.264,0,0,0,-0.0135936,-0.0124189,0.0295126
265,0.265,0,0,0,-0.0136056,-0.0121258,0.0293688
266,0.266,0,0,0,-0.0136173,-0.0118342,0.0292261
267,0.267,0,0,0,-0.0136287,-0.0115435,0.0292033
268,0.268,0,0,0,-0.0136398,-0.011253,0.029181
269,0.269,0,0,0,-0.0136506,-0.0109628,0.0291584
270,0.27,0,0,0,-0.0136611,-0.0106728,0.0291344
271,0.271,0,0,0,-0.0136714,-0.0103831,0.0291088
272,0.272,0,0,0,-0.0136813,-0.0100937,0.0290817
273,0.273,0,0,0,-0.013691,-0.00980466,0.0290531
274,0.274,0,0,0,-0.0137004,-0.0095159,0.029023
275,0.275,0,0,0,-0.0137094,-0.00922748,0.0289915
276,0.276,0,0,0,-0.0137182,-0.00893941,0.0289586
277,0.277,0,0,0,-0.0137268,-0.0086517,0.0289244
278,0.278,0,0,0,-0.013735,-0.00836438,0.0288888
279,0.279,0,0,0,-0.0137506,-0.00779148,0.0286993
280,0.28,0,0,0,-0.0137579,-0.00750706,0.0285474
281,0.281,0,0,0,-0.0137718,-0.00694336,0.0281334
282,0.282,0,0,0,-0.0137783,-0.0066646,0.0279892
283,0.283,0,0,0,-0.0137846,-0.00638729,0.0278482
284,0.284,0,0,0,-0.0137906,-0.00611082,0.0278245
285,0.285,0,0,0,-0.0137963,-0.00583462,0.0278009
286,0.286,0,0,0,-0.0138017,-0.00555869,0.0277771
287,0.287,0,0,0,-0.0138068,-0.00528303,0.0277516
288,0.288,0,0,0,-0.0138117,-0.00500766,0.0277244
289,0.289,0,0,0,-0.0138163,-0.00473261,0.0276955
290,0.29,0,0,0,-0.0138206,-0.00445788,0.0276651
291,0.291,0,0,0,-0.0138246,-0.00418348,0.0276331
292,0.292,0,0,0,-0.0138319,-0.00363633,0.0274554
293,0.293,0,0,0,-0.0138352,-0.00336466,0.0273117
294,0.294,0,0,0,-0.0138381,-0.00309444,0.0271689
295,0.295,0,0,0,-0.0138408,-0.00282512,0.0271368
296,0.296,0,0,0,-0.0138432,-0.00255615,0.0271051
297,0.297,0,0,0,-0.0138454,-0.00228752,0.0270731
298,0.298,0,0,0,-0.0138473,-0.00201925,0.0270395
299,0.299,0,0,0,-0.0138489,-0.00175135,0.0270045
300,0.3,0,0,0,-0.0138502,-0.00148383,0.0269679
301,0.301,0,0,0,-0.0138513,-0.00121672,0.0269298
302,0.302,0,0,0,-0.0138521,-0.000950016,0.0268904
303,0.303,0,0,0,-0.0138527,-0.000683743,0.0268495
304,0.304,0,0,0,-0.013853,-0.000153062,0.0266578
305,0.305,0,0,0,-0.0138527,0.000110281,0.026509
306,0.306,0,0,0,-0.0138522,0.000372125,0.0263612
307,0.307,0,0,0,-0.0138515,0.000633007,0.0263208
308,0.308,0,0,0,-0.0138505,0.000893462,0.0262808
309,0.309,0,0,0,-0.0138492,0.00115349,0.0262407
310,0.31,0,0,0,-0.0138476,0.00141309,0.0261992
311,0.311,0,0,0,-0.0138458,0.00167223,0.0261563
312,0.312,0,0,0,-0.0138438,0.00193092,0.0261121
313,0.313,0,0,0,-0.0138414,0.00218913,0.0260665
314,0.314,0,0,0,-0.0138389,0.00244685,0.0260196
315,0.315,0,0,0,-0.013836,0.00270408,0.0259715
316,0.316,0,0,0,-0.0138329,0.00296079,0.0259221
317,0.317,0,0,0,-0.0138296,0.00321698,0.0258715
318,0.318,0,0,0,-0.0138221,0.00372722,0.025665
319,0.319,0,0,0,-0.013818,0.00398026,0.0255111
320,0.32,0,0,0,-0.0138137,0.00423176,0.0253582
321,0.321,0,0,0,-0.0138091,0.00448222,0.0253088
322,0.322,0,0,0,-0.0137991,0.0049811,0.0251102
323,0.323,0,0,0,-0.0137938,0.00522853,0.0249624
324,0.324,0,0,0,-0.0137882,0.00547448,0.0248156
